name,image,url,productid
Lotion Hatomugi Ý Dĩ Dưỡng Ẩm Dành Cho Da Khô 500ml,,https://hasaki.vn/san-pham/lotion-hatomugi-y-di-duong-am-danh-cho-da-kho-500ml-94173.html,422203507
[Mua 1 Tặng 1] Freeplus Sữa Dưỡng Ẩm Dịu Nhẹ 1 + Sữa Rửa Mặt Dịu Nhẹ,,https://hasaki.vn/san-pham/mua-1-tang-1-freeplus-sua-duong-am-diu-nhe-1-tang-sua-rua-mat-diu-nhe-100187.html,422207008
Kem Chống Nắng d program Dưỡng Da SPF 35 PA+++ 35g,,https://hasaki.vn/san-pham/kem-chong-nang-d-program-duong-da-spf-30-pa-35g-98773.html,422206142
"Mặt Nạ Giấy innisfree Cấp Nước, Sáng Da Từ Hoa Hồng 20ml",,https://hasaki.vn/san-pham/mat-na-giay-innisfree-cap-nuoc-sang-da-tu-hoa-hong-20ml-103311.html,422209144
Bông Tẩy Trang Ola Dập Viền Cao Cấp 80 Miếng,,https://hasaki.vn/san-pham/bong-tay-trang-ola-dap-vien-cao-cap-80-mieng-102673.html,422208831
Gel Rửa Mặt Freeplus Làm Sạch Dịu Nhẹ Cho Da Dầu 100ml,,https://hasaki.vn/san-pham/gel-rua-mat-freeplus-lam-sach-diu-nhe-cho-da-dau-100ml-91601.html,422201364
"Combo La Roche-Posay Làm Sạch Sâu, Giảm Mụn Ngừa Thâm",,https://hasaki.vn/san-pham/bo-doi-la-roche-posay-lam-sach-sau-giam-mun-ngua-tham-95707.html,422204278
Mặt Nạ Purederm 2 Chức Năng Bùn Đen Và Oxy 20g,,https://hasaki.vn/san-pham/mat-na-purederm-2-chuc-nang-bun-den-va-oxy-20g-99191.html,422206405
Kem Tẩy Trang Freeplus Dưỡng Ẩm Dịu Nhẹ Cho Da 125g,,https://hasaki.vn/san-pham/kem-tay-trang-freeplus-duong-am-diu-nhe-cho-da-125g-91579.html,422201353
"Mặt Nạ Pekah Chứa AHA, BHA, PHA Cải Thiện Mụn Ẩn 25ml",,https://hasaki.vn/san-pham/mat-na-pekah-chua-aha-bha-pha-cai-thien-mun-an-25ml-102539.html,422208760
Sữa Rửa Mặt Senz Chiết Xuất Cám Gạo Dưỡng Sáng Da 150ml,,https://hasaki.vn/san-pham/sua-rua-mat-senz-chiet-xuat-cam-gao-duong-sang-da-150ml-104955.html,422210114
"Combo 10 Mặt Nạ BNBG Vita Complex Dưỡng Sáng, Mờ Thâm Nám 30ml",,https://hasaki.vn/san-pham/combo-10-mat-na-bnbg-vita-complex-duong-sang-mo-tham-nam-30ml-103991.html,422209602
Kem Dưỡng By Wishtrend Kết Hợp Tẩy Da Chết Dạng Kem 50ml,,https://hasaki.vn/san-pham/kem-duong-by-wishtrend-ket-hop-tay-da-chet-dang-kem-50ml-98057.html,422205650
Mặt Nạ Dermal Chiết Xuất Lựu Làm Săn Chắc Da 23g,,https://hasaki.vn/san-pham/mat-na-dermal-chiet-xuat-luu-lam-san-chac-da-23g-16161.html,254700014
Mặt Nạ Banobagi Dưỡng Sáng Và Phục Hồi Da 30g,,https://hasaki.vn/san-pham/mat-na-banobagi-duong-sang-va-phuc-hoi-da-30g-101337.html,422207721
"Serum D-Na Dưỡng Sáng Chuyên Sâu, Mờ Sạm Nám 30g",,https://hasaki.vn/san-pham/tinh-chat-d-na-duong-sang-chuyen-sau-mo-sam-nam-30g-94899.html,422203664
Mặt Nạ Purederm Chiết Xuất Lô Hội Dưỡng Ẩm Da 23g,,https://hasaki.vn/san-pham/mat-na-purederm-duong-am-chiet-xuat-lo-hoi-23g-2949.html,100140075
Nước Tẩy Trang Senz Khổ Qua Giảm Nhờn Cho Da Dầu 50ml,,https://hasaki.vn/san-pham/nuoc-tay-trang-senz-tu-kho-qua-thu-nho-lo-chan-long-50ml-104947.html,422210110
"Dung Dịch Melano CC Dưỡng Sáng Da, Mờ Thâm Nám 170ml",,https://hasaki.vn/san-pham/dung-dich-melano-cc-duong-sang-da-mo-tham-nam-170ml-69428.html,214000012
Tinh Dầu Naruko Tràm Trà Làm Giảm Mụn Viêm Sưng 10ml,,https://hasaki.vn/san-pham/tinh-dau-tram-tra-naruko-ngan-ngua-lam-giam-mun-viem-sung-10ml-68082.html,308500031
Toner B.O.M Tinh Chất Tía Tô Kháng Viêm Ngừa Lão Hoá 50ml,,https://hasaki.vn/san-pham/nuoc-can-bang-b-o-m-ngan-lao-hoa-khang-viem-tu-tia-to-50ml-100341.html,422207095
Mặt Nạ Banobagi Dưỡng Sáng & Bổ Sung Collagen Tế Bào Gốc 30g,,https://hasaki.vn/san-pham/mat-na-banobagi-bo-sung-collagen-te-bao-goc-30g-101341.html,422207719
Combo Cocoon Tẩy Da Chết Toàn Thân & Môi (Không Hộp) Từ Cà Phê Đắk Lắk,,https://hasaki.vn/san-pham/combo-cocoon-tay-te-bao-chet-toan-than-moi-khong-hop-tu-ca-phe-dak-lak-113945.html,422215930
Sữa Rửa Mặt La Roche-Posay Cho Da Hỗn Hợp Rất Nhạy Cảm 50ml,,https://hasaki.vn/san-pham/sua-rua-mat-la-roche-posay-danh-cho-da-hon-hop-va-nhay-cam-50ml-17745.html,204900018
Mặt Nạ Dermal Chiết Xuất Rong Biển Dưỡng Ẩm Da 23g,,https://hasaki.vn/san-pham/mat-na-dermal-chiet-xuat-rong-bien-duong-am-da-23g-15855.html,254700004
Mặt Nạ May Island Tinh Chất Hồng Sâm Ngừa Lão Hóa 25ml,,https://hasaki.vn/san-pham/mat-na-may-island-tinh-chat-hong-sam-ngua-lao-hoa-25ml-91887.html,422201770
Bộ Dưỡng Freeplus Dưỡng Ẩm Dịu Nhẹ Set 2 (40ml+15ml),,https://hasaki.vn/san-pham/bo-duong-freeplus-duong-am-diu-nhe-set-2-40ml-15ml-91561.html,422201362
Mặt Nạ Dermal Chiết Xuất Rong Biển Dưỡng Ẩm Da 23g,,https://hasaki.vn/san-pham/mat-na-dermal-chiet-xuat-rong-bien-duong-am-da-23g-15855.html,254700004
[HSD 11/2025] Dầu Tẩy Trang Freeplus Tinh Chất Serum Dịu Nhẹ 100ml,,https://hasaki.vn/san-pham/hsd-11-2025-dau-tay-trang-freeplus-tinh-chat-serum-diu-nhe-100ml-141440.html,422229195
[HSD 11/2025] Gel Dưỡng Ẩm Ban Đêm Paula’s Choice Cho Da Mềm Mịn 60ml,,https://hasaki.vn/san-pham/hsd-11-2025-gel-duong-am-ban-dem-paula-s-choice-cho-da-mem-min-60ml-140434.html,422229122
[HSD 11/2025] Tinh Chất Chống Nắng Eucerin Nâng Tông & Dưỡng Sáng Da 30ml,,https://hasaki.vn/san-pham/hsd-11-2025-tinh-chat-chong-nang-eucerin-nang-tong-duong-sang-da-30ml-141636.html,422229247
Mặt Nạ Purederm Dưỡng Da Chiết Xuất Việt Quất 18g,,https://hasaki.vn/san-pham/mat-na-purederm-duong-da-chiet-xuat-viet-quat-18g-105399.html,422210258
"[HSD 08/2025] Sữa Chống Nắng Naris Dưỡng Sáng, Nâng Tone Da 40g",,https://hasaki.vn/san-pham/hsd-08-2025-sua-chong-nang-naris-duong-sang-nang-tone-da-40g-132420.html,422226085
[Mini] Combo 3 Serum Bio-essence Cao Cấp Thúc Đẩy Dưỡng Sáng Da 30ml,,https://hasaki.vn/san-pham/combo-3-nuoc-duong-bio-essence-ngua-lao-hoa-vang-hoa-hong-30ml-102663.html,422208825
"[Mini] Toner Derladie Cây Phỉ Ngừa Mụn, Làm Sạch Da 100ml",,https://hasaki.vn/san-pham/mini-toner-derladie-cay-phi-ngua-mun-lam-sach-da-100ml-104239.html,422209650
Kem Dưỡng Bio-essence Làm Giảm Đốm Nâu & Sáng Da 25g,,https://hasaki.vn/san-pham/kem-duong-bio-essence-sang-da-cai-thien-dom-sac-to-25g-102709.html,422208863
Mặt Nạ May Island Tinh Chất Trà Xanh Làm Dịu Da 25ml,,https://hasaki.vn/san-pham/mat-na-may-island-tinh-chat-tra-xanh-lam-diu-da-25ml-91895.html,422201767
[HSD 10/2025] Kem Dưỡng Ẩm Chifure Essential Cream N Dạng Hũ 30g,,https://hasaki.vn/san-pham/hsd-10-2025-kem-duong-am-chifure-essential-cream-n-dang-hu-30g-137696.html,422228351
Bông Tẩm Dung Dịch Tẩy Trang & Rửa Mặt Purederm 1 Miếng,,https://hasaki.vn/san-pham/pad-purederm-tam-dung-dich-tay-trang-va-rua-mat-99909.html,422206769
[HSD 08/2025] Mặt Nạ JMsolution Hoa Hồng Làm Săn Chắc Da 30ml,,https://hasaki.vn/san-pham/hsd-08-2025-mat-na-jmsolution-hoa-hong-lam-san-chac-da-30ml-132656.html,422226174
Tẩy Da Chết It's Skin Chiết Xuất Trái Chanh 120ml,,https://hasaki.vn/san-pham/tay-da-chet-it-s-skin-chiet-xuat-trai-chanh-120ml-97199.html,422205107
Dầu Dưỡng Khô Nuxe Đa Năng Hương Hoa 100ml,,https://hasaki.vn/san-pham/dau-duong-kho-nuxe-da-nang-huong-hoa-100ml-119288.html,422218609
[HSD 10/2025] Hộp Quà Sunplay Chống Nắng Dưỡng Da 3 Món,,https://hasaki.vn/san-pham/hsd-10-2025-hop-qua-sunplay-chong-nang-duong-da-3-mon-137602.html,422228318
Mặt Nạ JMsolution Hoa Cúc Alaska Cấp Ẩm Chuyên Sâu 30ml,,https://hasaki.vn/san-pham/mat-na-jmsolution-hoa-cuc-alaska-cap-am-chuyen-sau-30ml-105571.html,422210383
Kem Dưỡng Sur.Medic+ Nâng Tông & Làm Sáng Da 40ml,,https://hasaki.vn/san-pham/kem-duong-sur-medic-nang-tong-lam-sang-da-40ml-89957.html,422200003
Nước Cân Bằng d program Cho Da Khô Nhạy Cảm 125ml,,https://hasaki.vn/san-pham/nuoc-can-bang-d-program-danh-cho-da-kho-125ml-89787.html,419200016
"Kem Dưỡng Tenamyd Cấp Ẩm, Phục Hồi Và Làm Dịu Da 50g",,https://hasaki.vn/san-pham/kem-duong-tenamyd-cap-am-phuc-hoi-va-lam-diu-da-50g-112019.html,422211973
"[HSD 08/2025] Serum D-Na Dưỡng Sáng Chuyên Sâu, Mờ Sạm Nám 30g",,https://hasaki.vn/san-pham/hsd-08-2025-serum-d-na-duong-sang-chuyen-sau-mo-sam-nam-30g-132171.html,422225975
Sữa Rửa Mặt Senka Tẩy Trang 2 Trong 1 120g,,https://hasaki.vn/san-pham/sua-rua-mat-tay-trang-senka-120g-60736.html,223600017
Sữa Dưỡng Ẩm Freeplus Dịu Nhẹ #2 Ẩm Mượt Da 100ml,,https://hasaki.vn/san-pham/sua-duong-am-freeplus-diu-nhe-2-am-muot-da-100ml-91575.html,422201355
Kem Dưỡng Ẩm Cetaphil Làm Sáng Da Ban Đêm 50g,,https://hasaki.vn/san-pham/kem-duong-am-cetaphil-duong-sang-da-cho-ban-dem-50g-98271.html,422205747
Mặt Nạ Pure Smile Chiết Xuất Sữa & Dâu Tây Sáng Da 23ml,,https://hasaki.vn/san-pham/mat-na-duong-da-pure-smile-chiet-xuat-sua-va-dau-tay-23ml-93161.html,422202761
"Mặt Nạ Purederm Dạng Gel 2 Bước Làm Sáng, Mềm Mịn 33g",,https://hasaki.vn/san-pham/mat-na-purederm-dang-gel-2-buoc-lam-sang-mem-min-33g-99907.html,422206770
Mặt Nạ Giấy innisfree Dưỡng Ẩm Và Dịu Da Từ Rau Má 22ml,,https://hasaki.vn/san-pham/mat-na-giay-innisfree-duong-am-va-diu-da-tu-rau-ma-22ml-106443.html,422211128
Sữa Rửa Mặt B.O.M Tạo Bọt Ngăn Ngừa Mụn 150ml,,https://hasaki.vn/san-pham/sua-rua-mat-b-o-m-tao-bot-ngan-ngua-mun-150ml-101241.html,422207658
Kem Dưỡng Luvmier Làm Sáng Da Ban Đêm 30g,,https://hasaki.vn/san-pham/kem-duong-luvmier-lam-sang-da-ban-dem-30g-113301.html,422213301
Sữa Rửa Mặt Nivea Tinh Chất Ngọc Trai Làm Sáng Da 50g,,https://hasaki.vn/san-pham/sua-rua-mat-nivea-tinh-chat-ngoc-trai-lam-sang-da-50g-107465.html,422212011
Mặt Nạ Mediheal Chứa Tinh Chất I.P.I Sáng Da 25ml,,https://hasaki.vn/san-pham/mat-na-mediheal-i-p-i-duong-sang-da-25ml-7070.html,234300009
Kem Chống Nắng Sunplay Dưỡng Ẩm Da 30g,,https://hasaki.vn/san-pham/kem-chong-nang-sunplay-duong-am-spf50-pa-30g-12063.html,249500003
Combo Senka Sữa Tắm Hương Hoa Tươi Mát 500ml & Sữa Rửa Mặt Perfect Whip 120g,,https://hasaki.vn/san-pham/combo-senka-sua-rua-mat-tao-bot-120g-sua-tam-huong-hoa-tuoi-mat-500ml-97681.html,422205441
"Mặt Nạ Mediheal Dịu Da, Se Khít Lỗ Chân Lông 20ml",,https://hasaki.vn/san-pham/mat-na-mediheal-diu-da-se-khit-lo-chan-long-20ml-93343.html,422202827
Nước Tẩy Trang Perfect Diary Dịu Nhẹ 500ml,,https://hasaki.vn/san-pham/gift-nuoc-tay-trang-perfect-diary-diu-nhe-500ml-115187.html,422216749
Mặt Nạ Mediheal THE E.G.T Giúp Săn Chắc & Tái Tạo Da 27ml,,https://hasaki.vn/san-pham/mat-na-mediheal-giup-san-chac-va-tai-tao-da-27ml-103863.html,422209440
"Nước Cân Bằng d program Cho Da Dầu, Hỗn Hợp 125ml",,https://hasaki.vn/san-pham/nuoc-can-bang-d-program-cho-da-dau-va-da-hon-hop-125ml-89781.html,419200013
Serum B.O.M Just One Chiết Xuất Diếp Cá Cho Da Mụn 30ml,,https://hasaki.vn/san-pham/tinh-chat-bom-just-one-chiet-xuat-diep-ca-cho-da-mun-30ml-102271.html,422208239
Serum B.O.M Just One Chiết Xuất Diếp Cá Cho Da Mụn 30ml,,https://hasaki.vn/san-pham/tinh-chat-bom-just-one-chiet-xuat-diep-ca-cho-da-mun-30ml-102271.html,422208239
Sữa Dưỡng Ẩm Chifure Milky Lotion Moisture 150ml,,https://hasaki.vn/san-pham/sua-duong-am-chifure-milky-lotion-moisture-dang-chai-150ml-96127.html,422204295
Gel Chống Nắng Bioré Màng Nước Dưỡng Ẩm SPF50+ PA++++ 155ml,,https://hasaki.vn/san-pham/gel-chong-nang-biore-mang-nuoc-duong-am-spf50-pa-155ml-100695.html,422207297
Kem Dưỡng Đêm Avène Hỗ Trợ Giảm Mụn & Thâm Sẹo Mụn 30ml,,https://hasaki.vn/san-pham/kem-duong-avene-giam-nhon-giam-tham-seo-mun-ban-dem-30ml-105967.html,422210712
"Mặt Nạ Purita Chiết Xuất Xoài Dưỡng Ẩm, Làm Mềm Da 22g",,https://hasaki.vn/san-pham/mat-na-giay-purita-chiet-xuat-tu-xoai-22g-88951.html,231300027
"Bộ Dưỡng Da CeraVe Cấp Ẩm, Khoá Ẩm Cho Da 4 Món",,https://hasaki.vn/san-pham/bo-duong-da-cerave-cap-khoa-am-cho-da-4-mon-107534.html,422212023
Mặt Nạ It's Skin Chiết Xuất Hoa Hồng Se Lỗ Chân Lông 18g,,https://hasaki.vn/san-pham/mat-na-it-s-skin-se-lo-chan-long-chiet-xuat-hoa-hong-19g-97209.html,422205100
Mặt Nạ Nuxe Dưỡng Ẩm 48h Cho Mọi Loại Da Dạng Kem 50ml,,https://hasaki.vn/san-pham/mat-na-nuxe-duong-am-48h-cho-moi-loai-da-dang-kem-50ml-97703.html,422205412
Nước Hoa Hồng Bioderma Dành Cho Da Nhạy Cảm 100ml,,https://hasaki.vn/san-pham/nuoc-hoa-hong-bioderma-danh-cho-da-nhay-cam-100ml-20010.html,200400011
[HSD 08/2025] Mặt Nạ Đen Sexylook Hoa Cúc Giảm Mụn Sáng Da 28ml,,https://hasaki.vn/san-pham/hsd-08-2025-mat-na-den-sexylook-hoa-cuc-giam-mun-sang-da-28ml-140254.html,422229055
Kem Chống Nắng SkinCeuticals Vật Lý Phổ Rộng 50ml (Có Màu),,https://hasaki.vn/san-pham/kem-chong-nang-skinceuticals-vat-ly-pho-rong-50ml-100705.html,422207303
Bộ Sản Phẩm Hada Labo Chăm Sóc Da Mụn 2 Món + Tặng Ba Lô Dây Rút,,https://hasaki.vn/san-pham/bo-san-pham-hada-labo-cham-soc-da-mun-2-mon-104645.html,422209937
"Mặt Nạ Senka Dưỡng Sáng, Làm Dịu Da 25ml",,https://hasaki.vn/san-pham/mat-na-senka-duong-sang-lam-diu-da-25ml-61174.html,223600018
Combo Vichy Dưỡng Chất Giàu Khoáng Chất Phục Hồi Chuyên Sâu 3x15ml,,https://hasaki.vn/san-pham/combo-vichy-duong-chat-giau-khoang-chat-phuc-hoi-chuyen-sau-3x15ml-95681.html,422204246
Gel Dưỡng By Wishtrend Hỗ Trợ Giảm Và Ngừa Mụn 30g,,https://hasaki.vn/san-pham/gel-duong-am-by-wishtrend-ho-tro-giam-va-ngua-mun-30g-97139.html,422205156
Xịt Dưỡng Ẩm Eucerin Cho Da Nhạy Cảm 250ml,,https://hasaki.vn/san-pham/xit-duong-am-eucerin-cho-da-nhay-cam-250ml-106271.html,422210949
[Mua 1 Tặng 1] Eucerin Kem Chống Nắng Cho Da Nhờn Mụn 50ml + Tặng Nước Tẩy Trang Cho Da Nhạy Cảm 100ml,,https://hasaki.vn/san-pham/combo-eucerin-kem-chong-nang-eucerin-cho-da-nhon-mun-50ml-nuoc-tay-trang-cho-da-nhay-cam-100ml-106525.html,422211182
"Kem Dưỡng Aveeno Baby Cho Da Khô, Nhạy Cảm 227g",,https://hasaki.vn/san-pham/kem-duong-aveeno-baby-cho-da-kho-nhay-cam-kho-ngua-227g-116861.html,422217905
Combo L'Oreal Serum Dưỡng Sáng 30ml + Nước Tẩy Trang Da Dầu 400ml,,https://hasaki.vn/san-pham/combo-l-oreal-serum-duong-sang-mo-tham-nam-30ml-nuoc-tay-trang-da-dau-400ml-104525.html,422209817
Mặt Nạ Pure Smile Dâu Tây Dưỡng Ẩm & Làm Săn Chắc Da 23ml,,https://hasaki.vn/san-pham/mat-na-duong-da-pure-smile-chiet-xuat-dau-tay-23ml-93153.html,422202765
"Serum D-Na Dưỡng Sáng Chuyên Sâu, Mờ Sạm Nám 10g",,https://hasaki.vn/san-pham/tinh-chat-d-na-duong-sang-chuyen-sau-mo-sam-nam-10g-94803.html,422203663
"Serum SVR Làm Mờ Vết Nám, Sáng Da Và Mềm Mịn Da 30ml",,https://hasaki.vn/san-pham/tinh-chat-svr-lam-mo-vet-nam-sang-da-va-mem-min-da-30ml-84665.html,293500049
Mặt Nạ Purederm Dưỡng Da Chiết Xuất Cà Phê 18g,,https://hasaki.vn/san-pham/mat-na-purederm-duong-da-chiet-xuat-ca-phe-18g-105397.html,422210255
Bộ Sản Phẩm Hada Labo Kem Rửa Mặt & Lotion Cho Da Khô + Tặng Ví Mickey,,https://hasaki.vn/san-pham/bo-san-pham-hada-labo-kem-rua-mat-lotion-cho-da-kho-tang-vi-mickey-104883.html,422210042
Kem Dưỡng JMsolution Cấp Ẩm Và Làm Sáng Da 70ml,,https://hasaki.vn/san-pham/kem-duong-jmsolution-cap-am-va-lam-sang-da-70ml-105567.html,422210381
Mặt Nạ Senka Siêu Cấp Ẩm Cho Da Khô 25ml,,https://hasaki.vn/san-pham/mat-na-senka-cap-am-cho-da-25ml-62005.html,223600021
Combo Eucerin Làm Sạch Sâu Cho Da Mụn (Gel Rửa Mặt + Toner),,https://hasaki.vn/san-pham/combo-eucerin-lam-sach-sau-cho-da-mun-gel-rua-mat-toner-99397.html,422206482
Sữa Rửa Mặt X-Men Go Refresh Sức Mạnh Mát Lạnh 100g,,https://hasaki.vn/san-pham/sua-rua-mat-x-men-go-refresh-suc-manh-mat-lanh-100g-102615.html,422208257
Bộ Kit Serum Some By Mi Dưỡng Da Toàn Diện 4 Món,,https://hasaki.vn/san-pham/bo-kit-tinh-chat-some-by-mi-duong-da-toan-dien-4-mon-96773.html,422204951
"Serum Some By Mi Dưỡng Ẩm, Làm Dịu Da Mụn 50ml",,https://hasaki.vn/san-pham/tinh-chat-some-by-mi-duong-am-lam-diu-da-mun-50ml-97395.html,422205246
"[Mini] Sữa Rửa Mặt Senka Sạch Sâu, Sáng Hồng 50g",,https://hasaki.vn/san-pham/mini-sua-rua-mat-senka-sach-sau-sang-hong-50g-110122.html,422213800
"[Mua 1 Tặng 1] Eucerin Serum Giảm Thâm Nám, Kiểm Soát Dầu 30ml + Nước Dưỡng Ẩm Làm Sáng Da 100ml",,https://hasaki.vn/san-pham/combo-eucerin-serum-nuoc-duong-giam-tham-nam-kiem-soat-dau-106263.html,422210943
Combo Cocoon Mặt Nạ Bí Đao 100ml & Nước Tẩy Trang Bí Đao 140ml,,https://hasaki.vn/san-pham/mua-1-tang-1-cocoon-mat-na-bi-dao-100ml-tang-nuoc-tay-trang-bi-dao-140ml-101113.html,422207563
[Mua 2 Tặng 1] Nước Tẩy Trang Hada Labo & Chống Nắng Sunplay Nâng Tông Tặng Chống Nắng Bảo Vệ Vượt Trội,,https://hasaki.vn/san-pham/mua-2-tang-1-nuoc-tay-trang-hada-labo-chong-nang-sunplay-nang-tong-tang-chong-nang-bao-ve-vuot-troi-107520.html,422212040
Kem Chống Nắng La Roche-Posay Không Màu Kiểm Soát Dầu 15ml,,https://hasaki.vn/san-pham/kem-chong-nang-la-roche-posay-khong-nhon-rit-spf50-15ml-93523.html,422203025
"Combo Hada Labo Dưỡng Da Sáng Mịn, Cấp Ẩm Tối Ưu 3 Món",,https://hasaki.vn/san-pham/combo-hada-labo-duong-sang-da-3-mon-87587.html,224100060
Gel Tẩy Tế Bào Chết Sexylook Lên Men Tự Nhiên 120g,,https://hasaki.vn/san-pham/gel-tay-te-bao-chet-len-men-tu-nhien-sexylook-71043.html,304900037
Tinh Chất Dưỡng Ẩm Sâu Klairs Sample 3ml,,https://hasaki.vn/san-pham/tinh-chat-duong-am-sau-klairs-sample-3ml-65978.html,318900015
"Mặt Nạ Giấy innisfree Cấp Nước, Dịu Da Từ Nha Đam 20ml",,https://hasaki.vn/san-pham/mat-na-giay-innisfree-cap-nuoc-diu-da-tu-nha-dam-20ml-103303.html,422209140
Mặt Nạ SexyLook Rong Biển Đại Dương Dưỡng Sáng Da 28ml,,https://hasaki.vn/san-pham/mat-na-sexylook-rong-bien-dai-duong-duong-sang-da-28ml-98239.html,422205570
"[HSD 08/2025] Kem Dưỡng Bio-essence Cấp Ẩm Sâu, Ngăn Bụi Bẩn 50g",,https://hasaki.vn/san-pham/hsd-08-2025-kem-duong-bio-essence-cap-am-sau-ngan-bui-ban-50g-1-132127.html,422225963
Serum APLB Glutathione Niacinamide Dưỡng Sáng Da 40ml,,https://hasaki.vn/san-pham/serum-aplb-glutathione-niacinamide-duong-sang-da-40ml-122928.html,422220571
"Mặt Nạ Celefit Collagen Hỗ Trợ Đàn Hồi, Săn Chắc Da 23g",,https://hasaki.vn/san-pham/mat-na-celefit-collagen-ho-tro-dan-hoi-san-chac-da-23g-125748.html,422223224
Combo Vichy Serum Cải Thiện Đốm Nâu 30ml & Phục Hồi Chuyên Sâu 10ml,,https://hasaki.vn/san-pham/bo-doi-vichy-serum-cai-thien-dom-nau-30ml-phuc-hoi-chuyen-sau-10ml-106883.html,422211439
Kem Dưỡng innisfree Cấp Ẩm Từ Chiết Xuất Trà Xanh 50ml (Mới),,https://hasaki.vn/san-pham/kem-duong-innisfree-cap-am-tu-chiet-xuat-tra-xanh-50ml-moi-114789.html,422216516
"Mặt Nạ Giấy innisfree Phục Hồi, Săn Chắc Da Từ Quả Mọng 20ml",,https://hasaki.vn/san-pham/mat-na-giay-innisfree-phuc-hoi-san-chac-da-tu-qua-mong-20ml-103313.html,422209145
Mặt Nạ Mediheal THE H.P.A Tẩy Tế Bào Chết Sáng Mịn Da 25ml,,https://hasaki.vn/san-pham/mat-na-mediheal-tay-te-bao-chet-sang-min-da-25ml-103931.html,422209438
Combo Eucerin Tinh Chất Thu Nhỏ Lỗ Chân Lông 30ml + Gel Giảm Mụn 40ml,,https://hasaki.vn/san-pham/combo-eucerin-tinh-chat-thu-nho-lo-chan-long-30ml-gel-giam-mun-40ml-101721.html,422207923
Sữa Rửa Mặt Vichy Từ Đất Sét Và Đá Khoáng Núi Lửa 125ml,,https://hasaki.vn/san-pham/sua-rua-mat-vichy-chiet-xuat-tu-dat-set-va-da-khoang-nui-lua-125ml-89887.html,201600209
Kem Chống Nắng Freeplus Che Khuyết Điểm Tone Trung Bình 30g,,https://hasaki.vn/san-pham/kem-chong-nang-freeplus-che-khuyet-diem-tone-trung-binh-30g-91553.html,422201368
Sữa Rửa Mặt It's Skin Sáng Da Chiết Xuất Măng Cụt 150ml,,https://hasaki.vn/san-pham/sua-rua-mat-it-s-skin-sang-da-chiet-xuat-mang-cut-150ml-97197.html,422205106
Pad Tẩy Da Chết Neogen Dermalogy Chanh PHA 30 Miếng,,https://hasaki.vn/san-pham/pad-tay-te-bao-chet-neogen-chanh-lam-sang-da-30-mieng-94077.html,422203439
"Gel Dưỡng Melano CC Sáng Da, Mờ Thâm Sạm & Đốm Nâu 100g",,https://hasaki.vn/san-pham/gel-duong-melano-cc-sang-da-mo-tham-sam-dom-nau-100g-93677.html,422203147
Nước Thần B.O.M Làm Dịu Da Chiết Xuất Ngải Cứu 150ml,,https://hasaki.vn/san-pham/nuoc-than-b-o-m-lam-diu-da-chiet-xuat-ngai-cuu-150ml-95103.html,422203873
Mặt Nạ Pure Smile Chiết Xuất Ốc Sên Ngừa Lão Hoá 23ml,,https://hasaki.vn/san-pham/mat-na-duong-da-pure-smile-chiet-xuat-oc-sen-23ml-93163.html,422202760
Sữa Rửa Mặt Happy Event Dịu Nhẹ Cho Da 120ml,,https://hasaki.vn/san-pham/sua-rua-mat-happy-event-diu-nhe-cho-da-120ml-97609.html,422205369
Tẩy Da Chết It's Skin Chiết Xuất Từ Măng Cụt 120ml,,https://hasaki.vn/san-pham/tay-da-chet-it-s-skin-chiet-xuat-tu-mang-cut-120ml-97195.html,422205108
"Kem Dưỡng Cathy Doll Dưỡng Sáng, Mờ Thâm Ban Ngày 50ml",,https://hasaki.vn/san-pham/kem-duong-cathy-doll-duong-sang-mo-tham-ban-ngay-50ml-98839.html,422206192
"Tinh Chất SkinCeuticals Dưỡng Ẩm, Làm Mềm & Dịu Da 30ml",,https://hasaki.vn/san-pham/tinh-chat-skinceuticals-duong-am-lam-mem-diu-da-30ml-98747.html,422206057
Mặt Nạ Dr.Pepti Cung Cấp Độ Ẩm Và Làm Dịu Da 25ml,,https://hasaki.vn/san-pham/mat-na-dr-pepti-cung-cap-do-am-va-lam-diu-da-25ml-101967.html,422208015
"Bột Cám Gạo Milaganics Dưỡng Da Sáng Mịn, Mờ Thâm 90g",,https://hasaki.vn/san-pham/bot-cam-gao-milaganics-duong-da-sang-min-mo-tham-90g-101487.html,422207814
"Gel Chống Nắng Vichy Bảo Vệ Da, Ngừa Thâm Nám 50ml",,https://hasaki.vn/san-pham/gel-chong-nang-vichy-bao-ve-da-ngua-tham-nam-50ml-102263.html,422208225
Sữa Rửa Mặt Skin1004 Rau Má Dưỡng Sáng Da 125ml,,https://hasaki.vn/san-pham/sua-rua-mat-skin1004-rau-ma-duong-sang-da-125ml-98709.html,422206098
"Sữa Rửa Mặt Klairs Dưỡng Ẩm, Dịu Nhẹ, Sạch Sâu 140ml",,https://hasaki.vn/san-pham/sua-rua-mat-klairs-duong-am-diu-nhe-sach-sau-140ml-101265.html,422207679
Mặt Nạ Giấy oh!oh! Ceramide Phục Hồi Da 25ml x 10 Miếng,,https://hasaki.vn/san-pham/mat-na-giay-oh-oh-ceramide-phuc-hoi-da-25ml-x-10-mieng-102599.html,422207847
